timestamp,product_id,price,competitor_price,visitors,stock,promotion,day_of_week,hour,season,sales
2024-05-22 11:00:00,101,450.0,314.62,253,48,0,2,11,normal,11
2024-05-22 12:00:00,101,350.0,340.44,236,40,0,2,12,normal,21
2024-05-22 13:00:00,101,500.0,340.12,253,61,0,2,13,normal,11
2024-05-22 14:00:00,101,500.0,335.06,222,46,0,2,14,normal,11
2024-05-22 15:00:00,101,400.0,348.87,216,54,1,2,15,normal,17
2024-05-22 16:00:00,101,300.0,356.58,224,55,0,2,16,normal,18
2024-05-22 17:00:00,101,500.0,345.68,202,50,0,2,17,normal,15
2024-05-22 18:00:00,101,200.0,357.56,211,42,0,2,18,normal,29
2024-05-22 19:00:00,101,200.0,362.81,191,53,0,2,19,normal,21
2024-05-22 20:00:00,101,200.0,377.56,188,48,0,2,20,normal,22
2024-05-22 21:00:00,101,400.0,339.31,224,32,0,2,21,normal,15
2024-05-22 22:00:00,101,400.0,359.83,230,31,1,2,22,normal,20
2024-05-22 23:00:00,101,200.0,326.93,201,34,0,2,23,normal,31
2024-05-23 00:00:00,101,300.0,358.78,200,38,0,3,0,normal,13
2024-05-23 01:00:00,101,450.0,341.79,201,37,0,3,1,normal,7
2024-05-23 02:00:00,101,300.0,369.02,242,47,0,3,2,normal,19
2024-05-23 03:00:00,101,400.0,337.92,217,52,0,3,3,normal,5
2024-05-23 04:00:00,101,300.0,367.07,248,46,0,3,4,normal,20
2024-05-23 05:00:00,101,400.0,350.47,237,58,0,3,5,normal,13
2024-05-23 06:00:00,101,400.0,330.59,221,33,0,3,6,normal,15
2024-05-23 07:00:00,101,450.0,379.81,219,62,0,3,7,normal,15
2024-05-23 08:00:00,101,450.0,333.77,226,44,0,3,8,normal,10
2024-05-23 09:00:00,101,350.0,364.02,222,57,0,3,9,normal,11
2024-05-23 10:00:00,101,500.0,399.31,220,36,0,3,10,normal,5
2024-05-23 11:00:00,101,400.0,321.26,215,42,0,3,11,normal,13
2024-05-23 12:00:00,101,200.0,336.27,215,55,0,3,12,normal,32
2024-05-23 13:00:00,101,350.0,362.9,199,51,0,3,13,normal,9
2024-05-23 14:00:00,101,400.0,362.12,206,62,0,3,14,normal,13
2024-05-23 15:00:00,101,200.0,372.1,207,63,0,3,15,normal,28
2024-05-23 16:00:00,101,400.0,332.82,195,43,0,3,16,normal,6
2024-05-23 17:00:00,101,300.0,373.97,174,52,0,3,17,normal,7
2024-05-23 18:00:00,101,350.0,350.64,208,61,0,3,18,normal,11
2024-05-23 19:00:00,101,300.0,337.39,201,48,0,3,19,normal,24
2024-05-23 20:00:00,101,300.0,333.19,201,48,0,3,20,normal,14
2024-05-23 21:00:00,101,300.0,355.38,218,76,0,3,21,normal,15
2024-05-23 22:00:00,101,350.0,343.02,227,38,0,3,22,normal,19
2024-05-23 23:00:00,101,350.0,312.95,230,72,0,3,23,normal,15
2024-05-24 00:00:00,101,500.0,352.29,164,49,0,4,0,normal,9
2024-05-24 01:00:00,101,350.0,378.65,205,67,0,4,1,normal,13
2024-05-24 02:00:00,101,500.0,384.74,182,56,0,4,2,normal,6
2024-05-24 03:00:00,101,400.0,347.93,184,62,0,4,3,normal,12
2024-05-24 04:00:00,101,400.0,371.57,228,69,0,4,4,normal,10
2024-05-24 05:00:00,101,500.0,344.98,206,40,1,4,5,normal,13
2024-05-24 06:00:00,101,500.0,355.11,181,62,0,4,6,normal,15
2024-05-24 07:00:00,101,300.0,365.46,186,82,0,4,7,normal,14
2024-05-24 08:00:00,101,500.0,396.52,197,55,0,4,8,normal,14
2024-05-24 09:00:00,101,400.0,354.31,186,71,0,4,9,normal,12
2024-05-24 10:00:00,101,350.0,338.2,201,62,0,4,10,normal,15
2024-05-24 11:00:00,101,400.0,366.95,157,55,0,4,11,normal,12
2024-05-24 12:00:00,101,500.0,364.71,186,70,0,4,12,normal,11
2024-05-24 13:00:00,101,350.0,394.54,183,63,1,4,13,normal,19
2024-05-24 14:00:00,101,500.0,321.49,182,45,0,4,14,normal,10
2024-05-24 15:00:00,101,200.0,322.94,189,52,0,4,15,normal,24
2024-05-24 16:00:00,101,400.0,356.03,157,61,0,4,16,normal,4
2024-05-24 17:00:00,101,350.0,361.16,147,48,0,4,17,normal,6
2024-05-24 18:00:00,101,450.0,379.35,181,64,0,4,18,normal,5
2024-05-24 19:00:00,101,450.0,345.75,172,48,0,4,19,normal,1
2024-05-24 20:00:00,101,450.0,345.57,173,53,0,4,20,normal,9
2024-05-24 21:00:00,101,400.0,332.39,178,62,0,4,21,normal,7
2024-05-24 22:00:00,101,450.0,368.39,170,64,0,4,22,normal,5
2024-05-24 23:00:00,101,350.0,349.76,200,55,0,4,23,normal,9
2024-05-25 00:00:00,101,200.0,339.47,143,66,0,5,0,normal,20
2024-05-25 01:00:00,101,200.0,331.31,188,41,0,5,1,normal,15
2024-05-25 02:00:00,101,400.0,345.56,194,64,0,5,2,normal,13
2024-05-25 03:00:00,101,450.0,369.2,175,55,0,5,3,normal,11
2024-05-25 04:00:00,101,400.0,379.19,184,51,0,5,4,normal,10
2024-05-25 05:00:00,101,350.0,335.19,166,55,0,5,5,normal,7
2024-05-25 06:00:00,101,200.0,362.33,180,65,0,5,6,normal,22
2024-05-25 07:00:00,101,200.0,336.12,174,67,0,5,7,normal,22
2024-05-25 08:00:00,101,450.0,392.5,192,51,0,5,8,normal,8
2024-05-25 09:00:00,101,450.0,361.02,176,66,0,5,9,normal,7
2024-05-25 10:00:00,101,300.0,358.39,185,46,0,5,10,normal,12
2024-05-25 11:00:00,101,300.0,356.83,177,75,0,5,11,normal,6
2024-05-25 12:00:00,101,350.0,352.8,141,57,0,5,12,normal,9
2024-05-25 13:00:00,101,450.0,346.32,164,62,0,5,13,normal,11
2024-05-25 14:00:00,101,300.0,345.52,131,63,0,5,14,normal,6
2024-05-25 15:00:00,101,200.0,306.5,130,54,0,5,15,normal,12
2024-05-25 16:00:00,101,400.0,328.64,156,52,0,5,16,normal,7
2024-05-25 17:00:00,101,200.0,395.74,152,68,0,5,17,normal,11
2024-05-25 18:00:00,101,500.0,372.15,166,67,0,5,18,normal,8
2024-05-25 19:00:00,101,200.0,360.2,131,52,0,5,19,normal,24
2024-05-25 20:00:00,101,400.0,350.03,136,54,0,5,20,normal,8
2024-05-25 21:00:00,101,300.0,381.7,160,46,0,5,21,normal,12
2024-05-25 22:00:00,101,200.0,324.8,170,54,0,5,22,normal,20
2024-05-25 23:00:00,101,450.0,353.52,160,46,0,5,23,normal,12
2024-05-26 00:00:00,101,450.0,369.87,185,62,0,6,0,normal,10
2024-05-26 01:00:00,101,450.0,359.74,196,83,0,6,1,normal,11
2024-05-26 02:00:00,101,300.0,331.28,204,68,0,6,2,normal,14
2024-05-26 03:00:00,101,300.0,365.37,159,63,0,6,3,normal,14
2024-05-26 04:00:00,101,350.0,364.66,189,59,0,6,4,normal,6
2024-05-26 05:00:00,101,500.0,371.26,190,62,0,6,5,normal,11
2024-05-26 06:00:00,101,400.0,348.43,218,69,0,6,6,normal,11
2024-05-26 07:00:00,101,500.0,354.21,202,47,0,6,7,normal,4
2024-05-26 08:00:00,101,400.0,353.16,224,76,0,6,8,normal,12
2024-05-26 09:00:00,101,350.0,319.05,191,71,0,6,9,normal,11
2024-05-26 10:00:00,101,300.0,347.87,188,54,0,6,10,normal,21
2024-05-26 11:00:00,101,200.0,369.92,204,73,0,6,11,normal,21
2024-05-26 12:00:00,101,200.0,390.84,190,50,0,6,12,normal,13
2024-05-26 13:00:00,101,300.0,348.4,173,61,1,6,13,normal,18
2024-05-26 14:00:00,101,300.0,343.46,147,64,0,6,14,normal,10
2024-05-26 15:00:00,101,350.0,353.81,154,62,0,6,15,normal,9
2024-05-26 16:00:00,101,400.0,347.69,157,57,0,6,16,normal,9
2024-05-26 17:00:00,101,350.0,397.98,138,57,0,6,17,normal,14
2024-05-26 18:00:00,101,200.0,346.86,169,73,0,6,18,normal,18
2024-05-26 19:00:00,101,350.0,393.84,149,64,0,6,19,normal,4
2024-05-26 20:00:00,101,400.0,349.45,142,47,0,6,20,normal,8
2024-05-26 21:00:00,101,450.0,386.48,148,59,0,6,21,normal,6
2024-05-26 22:00:00,101,450.0,366.95,166,45,0,6,22,normal,7
2024-05-26 23:00:00,101,200.0,373.72,161,49,0,6,23,normal,12
2024-05-27 00:00:00,101,350.0,383.89,181,44,0,0,0,normal,12
2024-05-27 01:00:00,101,500.0,334.66,186,51,0,0,1,normal,8
2024-05-27 02:00:00,101,450.0,400.8,232,71,0,0,2,normal,11
2024-05-27 03:00:00,101,400.0,353.28,225,63,0,0,3,normal,15
2024-05-27 04:00:00,101,350.0,363.12,222,81,0,0,4,normal,12
2024-05-27 05:00:00,101,300.0,340.12,243,77,0,0,5,normal,14
2024-05-27 06:00:00,101,500.0,410.77,229,63,0,0,6,normal,7
2024-05-27 07:00:00,101,450.0,359.04,206,81,0,0,7,normal,10
2024-05-27 08:00:00,101,450.0,381.62,221,72,0,0,8,normal,9
2024-05-27 09:00:00,101,450.0,364.54,240,35,0,0,9,normal,8
2024-05-27 10:00:00,101,400.0,377.55,177,69,0,0,10,normal,6
2024-05-27 11:00:00,101,300.0,386.32,208,75,0,0,11,normal,12
2024-05-27 12:00:00,101,400.0,361.77,192,66,0,0,12,normal,6
2024-05-27 13:00:00,101,500.0,372.45,181,45,0,0,13,normal,6
2024-05-27 14:00:00,101,500.0,368.83,177,57,0,0,14,normal,9
2024-05-27 15:00:00,101,200.0,414.19,174,57,0,0,15,normal,19
2024-05-27 16:00:00,101,400.0,408.44,176,63,1,0,16,normal,16
2024-05-27 17:00:00,101,300.0,377.14,209,67,0,0,17,normal,18
2024-05-27 18:00:00,101,200.0,340.52,178,57,0,0,18,normal,23
2024-05-27 19:00:00,101,450.0,324.95,191,78,0,0,19,normal,8
2024-05-27 20:00:00,101,400.0,391.36,195,70,0,0,20,normal,13
2024-05-27 21:00:00,101,300.0,368.67,174,61,0,0,21,normal,16
2024-05-27 22:00:00,101,400.0,337.18,206,59,0,0,22,normal,14
2024-05-27 23:00:00,101,500.0,353.8,192,58,0,0,23,normal,4
2024-05-28 00:00:00,101,500.0,370.78,224,80,0,1,0,normal,8
2024-05-28 01:00:00,101,450.0,377.39,220,80,0,1,1,normal,9
2024-05-28 02:00:00,101,450.0,381.08,242,74,0,1,2,normal,16
2024-05-28 03:00:00,101,400.0,369.27,231,66,0,1,3,normal,10
2024-05-28 04:00:00,101,400.0,421.46,238,64,0,1,4,normal,6
2024-05-28 05:00:00,101,450.0,371.79,245,65,0,1,5,normal,9
2024-05-28 06:00:00,101,400.0,362.1,264,82,0,1,6,normal,10
2024-05-28 07:00:00,101,400.0,375.47,261,78,0,1,7,normal,14
2024-05-28 08:00:00,101,200.0,376.43,240,61,0,1,8,normal,16
2024-05-28 09:00:00,101,450.0,385.38,241,70,0,1,9,normal,12
2024-05-28 10:00:00,101,500.0,397.97,233,44,0,1,10,normal,9
2024-05-28 11:00:00,101,350.0,370.21,240,66,0,1,11,normal,9
2024-05-28 12:00:00,101,300.0,377.47,220,72,0,1,12,normal,12
2024-05-28 13:00:00,101,450.0,425.87,226,56,0,1,13,normal,7
2024-05-28 14:00:00,101,350.0,378.45,197,67,0,1,14,normal,8
2024-05-28 15:00:00,101,300.0,365.62,189,71,0,1,15,normal,10
2024-05-28 16:00:00,101,200.0,353.24,199,60,0,1,16,normal,17
2024-05-28 17:00:00,101,400.0,390.1,209,72,1,1,17,normal,10
2024-05-28 18:00:00,101,450.0,389.63,199,62,0,1,18,normal,9
2024-05-28 19:00:00,101,300.0,372.69,216,72,0,1,19,normal,15
2024-05-28 20:00:00,101,500.0,385.36,217,65,0,1,20,normal,10
2024-05-28 21:00:00,101,450.0,368.13,209,84,0,1,21,normal,7
2024-05-28 22:00:00,101,400.0,391.72,208,52,0,1,22,normal,11
2024-05-28 23:00:00,101,200.0,369.59,201,55,0,1,23,normal,19
2024-05-29 00:00:00,101,450.0,430.03,245,75,0,2,0,normal,6
2024-05-29 01:00:00,101,450.0,373.49,239,48,0,2,1,normal,13
2024-05-29 02:00:00,101,500.0,375.39,241,55,0,2,2,normal,10
2024-05-29 03:00:00,101,450.0,384.82,224,93,0,2,3,normal,11
2024-05-29 04:00:00,101,300.0,375.88,249,71,0,2,4,normal,23
2024-05-29 05:00:00,101,450.0,380.45,236,71,0,2,5,normal,10
2024-05-29 06:00:00,101,400.0,390.33,246,66,0,2,6,normal,10
2024-05-29 07:00:00,101,400.0,398.06,241,52,0,2,7,normal,10
2024-05-29 08:00:00,101,400.0,360.02,247,49,0,2,8,normal,14
2024-05-29 09:00:00,101,450.0,369.34,243,75,0,2,9,normal,6
2024-05-29 10:00:00,101,450.0,383.81,222,71,0,2,10,normal,16
2024-05-29 11:00:00,101,200.0,403.91,238,72,0,2,11,normal,22
2024-05-29 12:00:00,101,300.0,375.37,219,55,0,2,12,normal,11
2024-05-29 13:00:00,101,400.0,352.29,199,66,0,2,13,normal,9
2024-05-29 14:00:00,101,300.0,429.04,247,58,0,2,14,normal,9
2024-05-29 15:00:00,101,500.0,409.45,233,72,0,2,15,normal,3
2024-05-29 16:00:00,101,300.0,384.36,228,69,0,2,16,normal,17
2024-05-29 17:00:00,101,400.0,391.39,202,46,0,2,17,normal,13
2024-05-29 18:00:00,101,350.0,393.98,213,63,0,2,18,normal,7
2024-05-29 19:00:00,101,450.0,406.5,214,83,0,2,19,normal,7
2024-05-29 20:00:00,101,400.0,382.44,189,79,0,2,20,normal,8
2024-05-29 21:00:00,101,450.0,384.76,217,67,0,2,21,normal,8
2024-05-29 22:00:00,101,350.0,402.88,203,78,0,2,22,normal,15
2024-05-29 23:00:00,101,300.0,410.98,230,66,0,2,23,normal,15
2024-05-30 00:00:00,101,500.0,372.99,196,64,0,3,0,normal,10
2024-05-30 01:00:00,101,350.0,382.28,255,84,0,3,1,normal,19
2024-05-30 02:00:00,101,300.0,393.94,198,68,0,3,2,normal,10
2024-05-30 03:00:00,101,350.0,402.2,209,73,0,3,3,normal,12
2024-05-30 04:00:00,101,300.0,403.04,232,83,0,3,4,normal,25
2024-05-30 05:00:00,101,300.0,431.53,226,85,0,3,5,normal,27
2024-05-30 06:00:00,101,350.0,412.12,233,73,0,3,6,normal,10
2024-05-30 07:00:00,101,200.0,412.37,243,77,0,3,7,normal,24
2024-05-30 08:00:00,101,450.0,395.01,255,66,0,3,8,normal,12
2024-05-30 09:00:00,101,200.0,376.62,234,61,0,3,9,normal,22
2024-05-30 10:00:00,101,300.0,435.06,229,61,0,3,10,normal,13
2024-05-30 11:00:00,101,300.0,428.16,239,87,0,3,11,normal,13
2024-05-30 12:00:00,101,350.0,428.08,208,61,0,3,12,normal,10
2024-05-30 13:00:00,101,350.0,406.22,235,92,0,3,13,normal,20
2024-05-30 14:00:00,101,400.0,398.19,210,80,0,3,14,normal,6
2024-05-30 15:00:00,101,400.0,398.09,178,78,0,3,15,normal,12
2024-05-30 16:00:00,101,200.0,327.85,205,72,0,3,16,normal,24
2024-05-30 17:00:00,101,500.0,408.38,158,85,0,3,17,normal,3
2024-05-30 18:00:00,101,350.0,418.45,208,71,0,3,18,normal,13
2024-05-30 19:00:00,101,300.0,381.35,211,72,0,3,19,normal,12
2024-05-30 20:00:00,101,350.0,426.03,160,61,0,3,20,normal,11
2024-05-30 21:00:00,101,350.0,391.56,226,81,0,3,21,normal,21
2024-05-30 22:00:00,101,350.0,411.89,236,83,0,3,22,normal,8
2024-05-30 23:00:00,101,400.0,403.94,201,69,0,3,23,normal,10
2024-05-31 00:00:00,101,500.0,414.95,199,73,1,4,0,normal,14
2024-05-31 01:00:00,101,300.0,412.1,222,78,0,4,1,normal,14
2024-05-31 02:00:00,101,450.0,405.61,187,70,0,4,2,normal,8
2024-05-31 03:00:00,101,500.0,382.25,208,63,0,4,3,normal,10
2024-05-31 04:00:00,101,200.0,402.1,179,65,0,4,4,normal,14
2024-05-31 05:00:00,101,300.0,426.68,214,70,0,4,5,normal,18
2024-05-31 06:00:00,101,300.0,409.97,227,72,0,4,6,normal,16
2024-05-31 07:00:00,101,400.0,417.29,210,81,0,4,7,normal,8
2024-05-31 08:00:00,101,300.0,412.86,182,59,0,4,8,normal,10
2024-05-31 09:00:00,101,400.0,374.0,199,67,0,4,9,normal,9
2024-05-31 10:00:00,101,400.0,413.98,205,71,0,4,10,normal,8
2024-05-31 11:00:00,101,300.0,421.29,197,70,0,4,11,normal,9
2024-05-31 12:00:00,101,500.0,404.88,199,65,1,4,12,normal,16
2024-05-31 13:00:00,101,450.0,407.91,194,65,0,4,13,normal,3
2024-05-31 14:00:00,101,400.0,387.86,181,84,0,4,14,normal,10
2024-05-31 15:00:00,101,300.0,395.58,161,75,0,4,15,normal,9
2024-05-31 16:00:00,101,300.0,380.52,153,67,0,4,16,normal,7
2024-05-31 17:00:00,101,450.0,420.93,164,54,0,4,17,normal,10
2024-05-31 18:00:00,101,200.0,407.7,183,63,0,4,18,normal,17
2024-05-31 19:00:00,101,450.0,393.67,165,75,0,4,19,normal,10
2024-05-31 20:00:00,101,300.0,422.62,173,68,0,4,20,normal,14
2024-05-31 21:00:00,101,300.0,428.51,185,72,0,4,21,normal,17
2024-05-31 22:00:00,101,400.0,414.57,186,82,0,4,22,normal,7
2024-05-31 23:00:00,101,300.0,443.74,182,91,0,4,23,normal,7
2024-06-01 00:00:00,101,350.0,379.72,178,87,0,5,0,normal,17
2024-06-01 01:00:00,101,300.0,410.32,183,64,0,5,1,normal,12
2024-06-01 02:00:00,101,200.0,419.92,169,72,0,5,2,normal,21
2024-06-01 03:00:00,101,200.0,463.47,163,66,0,5,3,normal,20
2024-06-01 04:00:00,101,500.0,428.31,168,84,0,5,4,normal,9
2024-06-01 05:00:00,101,400.0,425.37,205,77,0,5,5,normal,11
2024-06-01 06:00:00,101,400.0,442.4,194,74,0,5,6,normal,8
2024-06-01 07:00:00,101,200.0,410.1,183,69,1,5,7,normal,34
2024-06-01 08:00:00,101,500.0,394.03,170,50,0,5,8,normal,5
2024-06-01 09:00:00,101,300.0,394.51,166,78,0,5,9,normal,12
2024-06-01 10:00:00,101,450.0,424.93,154,70,0,5,10,normal,6
2024-06-01 11:00:00,101,400.0,445.14,185,63,0,5,11,normal,13
2024-06-01 12:00:00,101,200.0,427.09,165,66,0,5,12,normal,24
2024-06-01 13:00:00,101,300.0,421.39,163,66,0,5,13,normal,15
2024-06-01 14:00:00,101,200.0,423.79,142,61,0,5,14,normal,9
2024-06-01 15:00:00,101,300.0,415.96,150,63,0,5,15,normal,15
2024-06-01 16:00:00,101,400.0,400.0,144,80,0,5,16,normal,4
2024-06-01 17:00:00,101,400.0,406.6,150,80,0,5,17,normal,4
2024-06-01 18:00:00,101,350.0,445.23,160,65,0,5,18,normal,13
2024-06-01 19:00:00,101,400.0,454.52,179,65,0,5,19,normal,13
2024-06-01 20:00:00,101,350.0,390.22,152,85,0,5,20,normal,9
2024-06-01 21:00:00,101,300.0,420.45,137,61,0,5,21,normal,13
2024-06-01 22:00:00,101,350.0,439.32,163,62,0,5,22,normal,11
2024-06-01 23:00:00,101,450.0,411.15,189,69,0,5,23,normal,8
2024-06-02 00:00:00,101,400.0,411.61,146,58,0,6,0,normal,10
2024-06-02 01:00:00,101,450.0,438.26,194,52,0,6,1,normal,3
2024-06-02 02:00:00,101,300.0,420.85,193,60,0,6,2,normal,13
2024-06-02 03:00:00,101,350.0,421.83,207,54,0,6,3,normal,14
2024-06-02 04:00:00,101,350.0,448.32,177,81,0,6,4,normal,11
2024-06-02 05:00:00,101,400.0,458.38,202,72,0,6,5,normal,8
2024-06-02 06:00:00,101,350.0,423.12,222,74,0,6,6,normal,13
2024-06-02 07:00:00,101,400.0,433.36,164,57,0,6,7,normal,12
2024-06-02 08:00:00,101,350.0,438.25,181,68,0,6,8,normal,5
2024-06-02 09:00:00,101,450.0,429.34,194,61,0,6,9,normal,12
2024-06-02 10:00:00,101,300.0,406.42,194,81,0,6,10,normal,15
2024-06-02 11:00:00,101,200.0,427.62,158,66,0,6,11,normal,20
2024-06-02 12:00:00,101,400.0,432.21,195,52,0,6,12,normal,6
2024-06-02 13:00:00,101,500.0,436.58,202,67,0,6,13,normal,8
2024-06-02 14:00:00,101,450.0,428.84,169,51,0,6,14,normal,7
2024-06-02 15:00:00,101,350.0,455.23,141,55,0,6,15,normal,5
2024-06-02 16:00:00,101,300.0,450.55,182,70,0,6,16,normal,12
2024-06-02 17:00:00,101,350.0,453.55,140,46,0,6,17,normal,7
2024-06-02 18:00:00,101,400.0,429.75,150,65,0,6,18,normal,6
2024-06-02 19:00:00,101,400.0,469.94,183,69,0,6,19,normal,11
2024-06-02 20:00:00,101,200.0,440.85,190,79,0,6,20,normal,14
2024-06-02 21:00:00,101,500.0,404.8,179,83,0,6,21,normal,6
2024-06-02 22:00:00,101,200.0,449.48,185,77,0,6,22,normal,16
2024-06-02 23:00:00,101,500.0,444.56,197,70,0,6,23,normal,6
2024-06-03 00:00:00,101,500.0,424.54,204,58,0,0,0,normal,8
2024-06-03 01:00:00,101,300.0,447.5,200,75,0,0,1,normal,11
2024-06-03 02:00:00,101,450.0,426.34,215,48,0,0,2,normal,6
2024-06-03 03:00:00,101,200.0,439.31,210,56,0,0,3,normal,21
2024-06-03 04:00:00,101,500.0,457.64,243,71,0,0,4,normal,10
2024-06-03 05:00:00,101,350.0,460.74,206,73,0,0,5,normal,18
2024-06-03 06:00:00,101,200.0,420.16,227,59,0,0,6,normal,33
2024-06-03 07:00:00,101,450.0,468.2,230,84,0,0,7,normal,12
2024-06-03 08:00:00,101,450.0,433.17,228,70,0,0,8,normal,7
2024-06-03 09:00:00,101,350.0,420.07,210,79,0,0,9,normal,11
2024-06-03 10:00:00,101,450.0,434.39,191,78,0,0,10,normal,3
2024-06-03 11:00:00,101,450.0,435.41,194,56,0,0,11,normal,8
2024-06-03 12:00:00,101,350.0,450.78,201,62,0,0,12,normal,19
2024-06-03 13:00:00,101,400.0,417.5,192,49,0,0,13,normal,2
2024-06-03 14:00:00,101,400.0,439.64,182,64,0,0,14,normal,17
2024-06-03 15:00:00,101,300.0,440.29,144,54,0,0,15,normal,10
2024-06-03 16:00:00,101,450.0,445.78,175,57,1,0,16,normal,8
2024-06-03 17:00:00,101,500.0,420.76,186,48,0,0,17,normal,7
2024-06-03 18:00:00,101,400.0,430.4,155,57,0,0,18,normal,8
2024-06-03 19:00:00,101,300.0,452.55,187,63,0,0,19,normal,6
2024-06-03 20:00:00,101,450.0,463.17,171,68,0,0,20,normal,7
2024-06-03 21:00:00,101,350.0,430.36,162,70,0,0,21,normal,12
2024-06-03 22:00:00,101,300.0,388.52,185,76,0,0,22,normal,9
2024-06-03 23:00:00,101,200.0,466.35,201,72,0,0,23,normal,17
2024-06-04 00:00:00,101,400.0,447.33,243,56,0,1,0,normal,9
2024-06-04 01:00:00,101,300.0,420.58,265,70,0,1,1,normal,19
2024-06-04 02:00:00,101,300.0,404.1,214,47,0,1,2,normal,15
2024-06-04 03:00:00,101,500.0,458.97,263,52,0,1,3,normal,2
2024-06-04 04:00:00,101,400.0,450.07,239,50,0,1,4,normal,12
2024-06-04 05:00:00,101,400.0,439.53,250,57,0,1,5,normal,12
2024-06-04 06:00:00,101,350.0,440.47,254,62,0,1,6,normal,10
2024-06-04 07:00:00,101,400.0,422.3,257,68,0,1,7,normal,12
2024-06-04 08:00:00,101,200.0,438.95,222,53,0,1,8,normal,28
2024-06-04 09:00:00,101,350.0,419.56,245,70,0,1,9,normal,12
2024-06-04 10:00:00,101,350.0,455.49,223,64,0,1,10,normal,14
2024-06-04 11:00:00,101,350.0,429.81,220,55,1,1,11,normal,16
2024-06-04 12:00:00,101,400.0,435.61,212,67,0,1,12,normal,5
2024-06-04 13:00:00,101,450.0,434.27,194,63,0,1,13,normal,4
2024-06-04 14:00:00,101,400.0,462.09,227,59,0,1,14,normal,14
2024-06-04 15:00:00,101,450.0,470.41,208,61,0,1,15,normal,9
2024-06-04 16:00:00,101,350.0,433.79,251,53,0,1,16,normal,14
2024-06-04 17:00:00,101,300.0,415.76,183,72,0,1,17,normal,14
2024-06-04 18:00:00,101,350.0,436.01,221,54,0,1,18,normal,10
2024-06-04 19:00:00,101,450.0,418.49,197,42,1,1,19,normal,9
2024-06-04 20:00:00,101,450.0,431.56,162,44,0,1,20,normal,6
2024-06-04 21:00:00,101,350.0,453.55,210,54,0,1,21,normal,13
2024-06-04 22:00:00,101,300.0,440.71,209,65,0,1,22,normal,12
2024-06-04 23:00:00,101,350.0,465.74,240,65,0,1,23,normal,14
2024-06-05 00:00:00,101,500.0,444.35,246,56,0,2,0,normal,8
2024-06-05 01:00:00,101,400.0,497.45,234,62,0,2,1,normal,5
2024-06-05 02:00:00,101,300.0,437.02,271,51,0,2,2,normal,25
2024-06-05 03:00:00,101,500.0,459.43,269,41,0,2,3,normal,8
2024-06-05 04:00:00,101,200.0,483.29,228,73,0,2,4,normal,25
2024-06-05 05:00:00,101,500.0,450.91,249,50,0,2,5,normal,7
2024-06-05 06:00:00,101,500.0,432.74,219,53,0,2,6,normal,8
2024-06-05 07:00:00,101,350.0,438.03,237,42,0,2,7,normal,14
2024-06-05 08:00:00,101,450.0,423.02,263,58,0,2,8,normal,15
2024-06-05 09:00:00,101,400.0,420.23,240,69,0,2,9,normal,6
2024-06-05 10:00:00,101,400.0,429.03,250,55,0,2,10,normal,3
2024-06-05 11:00:00,101,300.0,428.55,233,45,0,2,11,normal,18
2024-06-05 12:00:00,101,350.0,471.6,247,63,0,2,12,normal,14
2024-06-05 13:00:00,101,300.0,456.01,235,53,0,2,13,normal,18
2024-06-05 14:00:00,101,200.0,436.92,228,44,0,2,14,normal,24
2024-06-05 15:00:00,101,500.0,441.11,224,58,0,2,15,normal,7
2024-06-05 16:00:00,101,450.0,466.43,184,53,0,2,16,normal,4
2024-06-05 17:00:00,101,300.0,470.86,215,67,0,2,17,normal,8
2024-06-05 18:00:00,101,350.0,441.98,216,54,0,2,18,normal,9
2024-06-05 19:00:00,101,300.0,453.8,245,66,0,2,19,normal,16
2024-06-05 20:00:00,101,300.0,424.25,221,55,0,2,20,normal,10
2024-06-05 21:00:00,101,450.0,454.66,213,63,0,2,21,normal,12
2024-06-05 22:00:00,101,300.0,424.62,211,38,1,2,22,normal,21
2024-06-05 23:00:00,101,400.0,435.71,238,66,0,2,23,normal,11
2024-06-06 00:00:00,101,500.0,484.4,214,57,0,3,0,normal,6
2024-06-06 01:00:00,101,200.0,443.61,204,60,0,3,1,normal,27
2024-06-06 02:00:00,101,350.0,456.12,228,39,0,3,2,normal,18
2024-06-06 03:00:00,101,400.0,418.61,220,63,0,3,3,normal,9
2024-06-06 04:00:00,101,400.0,444.91,231,54,0,3,4,normal,17
2024-06-06 05:00:00,101,500.0,419.92,235,52,0,3,5,normal,14
2024-06-06 06:00:00,101,400.0,426.36,247,53,0,3,6,normal,8
2024-06-06 07:00:00,101,350.0,433.07,240,47,0,3,7,normal,10
2024-06-06 08:00:00,101,200.0,452.15,243,53,0,3,8,normal,20
2024-06-06 09:00:00,101,450.0,470.11,216,54,0,3,9,normal,13
2024-06-06 10:00:00,101,200.0,436.04,227,47,0,3,10,normal,26
2024-06-06 11:00:00,101,300.0,460.07,207,64,0,3,11,normal,12
2024-06-06 12:00:00,101,200.0,402.82,202,65,0,3,12,normal,20
2024-06-06 13:00:00,101,450.0,486.8,203,61,0,3,13,normal,6
2024-06-06 14:00:00,101,350.0,460.65,206,47,0,3,14,normal,11
2024-06-06 15:00:00,101,350.0,436.35,209,60,0,3,15,normal,12
2024-06-06 16:00:00,101,450.0,414.73,194,33,0,3,16,normal,9
2024-06-06 17:00:00,101,450.0,434.93,189,70,0,3,17,normal,16
